Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Larry Robinson,BOS,1.0,6.0,1.0,5.0,0.2,0.0,,1.0,0.2,0.2,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1991-92,0.2,0.0,0,11,1
Tree Rollins,HOU,59.0,11.8,0.8,1.5,0.535,0.0,,0.8,0.535,0.535,0.4,0.5,0.867,1.0,1.9,2.9,0.3,0.2,1.1,0.3,2.0,1991-92,0.58,0.09,0,18,0
Bob Thornton,UTA,2.0,3.0,0.5,3.5,0.143,0.0,,0.5,0.143,0.143,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1991-92,0.25,0.0,0,8,1
João Vianna,DAL,1.0,9.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1991-92,0.5,2.0,0,29,0
Steve Scheffler,2TM,11.0,5.5,0.5,0.8,0.667,0.0,,0.5,0.667,0.667,0.8,1.1,0.75,0.9,0.4,1.3,0.0,0.3,0.1,0.1,1.9,1991-92,0.74,0.26,0,-1,0
Tim McCormick,NYK,22.0,4.9,0.6,1.5,0.424,0.0,,0.6,0.424,0.424,0.6,1.0,0.667,0.6,0.9,1.5,0.4,0.1,0.0,0.4,1.9,1991-92,0.49,0.1,0,12,1
Stojko Vranković,BOS,19.0,5.8,0.8,1.7,0.469,0.0,,0.8,0.469,0.469,0.4,0.6,0.583,0.4,1.1,1.5,0.3,0.0,0.9,0.5,1.9,1991-92,0.48,0.16,0,11,1
Kennard Winchester,2TM,19.0,4.3,0.7,1.6,0.433,0.1,0.5,0.6,0.429,0.45,0.4,0.5,0.8,0.3,0.5,0.8,0.4,0.1,0.1,0.1,1.8,1991-92,0.49,0.11,0,-1,0
Tony Massenburg,4TM,18.0,5.0,0.6,1.4,0.4,0.0,,0.6,0.4,0.4,0.5,0.8,0.6,0.4,1.0,1.4,0.0,0.1,0.1,0.5,1.6,1991-92,0.46,0.09,0,-1,0
Tony Massenburg,SAS,1.0,9.0,1.0,5.0,0.2,0.0,,1.0,0.2,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1991-92,0.2,-2.0,0,15,1
Tony Massenburg,CHH,3.0,4.3,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.7,0.5,0.3,1.0,1.3,0.0,0.3,0.0,1.3,0.3,1991-92,0.11,-0.27,0,24,0
Tony Massenburg,BOS,7.0,6.6,0.6,1.3,0.444,0.0,,0.6,0.444,0.444,0.3,0.6,0.5,0.3,1.0,1.3,0.0,0.0,0.1,0.3,1.4,1991-92,0.45,0.21,0,11,1
Tony Massenburg,GSW,7.0,3.1,0.7,1.1,0.625,0.0,,0.7,0.625,0.625,0.9,1.3,0.667,0.6,1.1,1.7,0.0,0.0,0.0,0.4,2.3,1991-92,0.69,0.4,0,9,1
Stephen Thompson,2TM,19.0,4.8,0.7,1.9,0.378,0.0,0.0,0.7,0.389,0.378,0.2,0.4,0.375,0.6,0.4,1.0,0.4,0.3,0.2,0.3,1.6,1991-92,0.39,0.09,0,-1,0
Demetrius Calip,LAL,7.0,8.3,0.6,2.6,0.222,0.1,0.2,0.4,0.231,0.25,0.3,0.4,0.667,0.1,0.6,0.7,1.7,0.1,0.0,0.7,1.6,1991-92,0.29,0.19,0,17,1
Lanard Copeland,LAC,10.0,4.8,0.7,2.3,0.304,0.0,0.0,0.7,0.333,0.304,0.2,0.2,1.0,0.1,0.6,0.7,0.5,0.2,0.0,0.4,1.6,1991-92,0.34,0.1,0,16,1
Jack Haley,LAL,49.0,8.0,0.6,1.7,0.369,0.0,,0.6,0.369,0.369,0.3,0.6,0.483,0.6,1.3,1.9,0.1,0.1,0.2,0.5,1.6,1991-92,0.41,0.04,0,17,1
Jim Petersen,GSW,27.0,6.3,0.7,1.5,0.45,0.0,0.0,0.7,0.474,0.45,0.3,0.4,0.7,0.4,1.2,1.7,0.3,0.2,0.2,0.2,1.6,1991-92,0.48,0.11,0,9,1
Lance Blanks,DET,43.0,4.4,0.6,1.3,0.455,0.1,0.375,0.4,0.487,0.509,0.2,0.3,0.727,0.2,0.3,0.5,0.4,0.3,0.0,0.3,1.5,1991-92,0.52,0.04,0,13,1
Manute Bol,PHI,71.0,17.8,0.7,1.8,0.383,0.0,0.0,0.7,0.412,0.383,0.2,0.4,0.462,0.8,2.4,3.1,0.3,0.2,2.9,0.6,1.5,1991-92,0.38,0.09,0,23,0
Anthony Cook,DEN,22.0,5.2,0.7,1.1,0.6,0.0,,0.7,0.6,0.6,0.2,0.3,0.667,0.6,1.0,1.5,0.1,0.2,0.2,0.1,1.5,1991-92,0.61,0.13,0,28,0
Tom Copa,SAS,33.0,4.0,0.7,1.2,0.55,0.0,,0.7,0.55,0.55,0.1,0.4,0.308,0.4,0.7,1.1,0.1,0.1,0.2,0.2,1.5,1991-92,0.55,0.06,0,15,1
LeRon Ellis,LAC,29.0,3.6,0.6,1.7,0.34,0.0,,0.6,0.34,0.34,0.3,0.7,0.474,0.4,0.4,0.8,0.0,0.2,0.3,0.4,1.5,1991-92,0.37,0.03,0,16,1
Scott Hastings,DEN,40.0,10.5,0.4,1.3,0.34,0.0,0.0,0.4,0.415,0.34,0.6,0.7,0.857,0.8,1.7,2.5,0.7,0.3,0.4,0.6,1.5,1991-92,0.47,0.1,0,28,0
Bart Kofoed,SEA,44.0,5.4,0.6,1.2,0.472,0.0,0.143,0.5,0.522,0.481,0.3,0.6,0.577,0.1,0.5,0.6,1.2,0.0,0.0,0.5,1.5,1991-92,0.51,0.04,0,14,1
Dave Popson,MIL,5.0,5.2,0.6,1.4,0.429,0.0,0.0,0.6,0.5,0.429,0.2,0.4,0.5,0.4,0.6,1.0,0.6,0.4,0.2,0.8,1.4,1991-92,0.44,0.36,0,25,0
Keith Owens,LAL,20.0,4.0,0.5,1.6,0.281,0.0,,0.5,0.281,0.281,0.4,0.5,0.8,0.4,0.4,0.8,0.2,0.3,0.2,0.1,1.3,1991-92,0.36,0.08,0,17,1
Charles Thomas,DET,36.0,4.3,0.5,1.4,0.353,0.1,0.118,0.4,0.471,0.373,0.3,0.4,0.667,0.2,0.4,0.6,0.6,0.1,0.0,0.5,1.3,1991-92,0.41,0.03,0,13,1
Bob McCann,DET,26.0,5.0,0.5,1.3,0.394,0.0,0.0,0.5,0.406,0.394,0.2,0.5,0.308,0.5,0.7,1.2,0.2,0.2,0.2,0.3,1.2,1991-92,0.39,0.06,0,13,1
Charles Jones,WSB,75.0,18.2,0.4,1.2,0.367,0.0,,0.4,0.367,0.367,0.3,0.5,0.5,1.4,2.8,4.2,0.8,0.6,1.2,0.5,1.1,1991-92,0.39,0.09,0,27,0
Patrick Eddie,NYK,4.0,3.3,0.5,2.3,0.222,0.0,,0.5,0.222,0.222,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1991-92,0.22,-0.12,0,12,1
Jon Sundvold,MIA,3.0,2.7,0.3,1.0,0.333,0.3,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1991-92,0.5,0.33,0,21,1
Dave Hoppen,PHI,11.0,3.6,0.2,0.6,0.286,0.0,,0.2,0.286,0.286,0.5,0.9,0.5,0.1,0.8,0.9,0.2,0.0,0.0,0.3,0.8,1991-92,0.4,0.07,0,23,0
Les Jepsen,SAC,31.0,2.8,0.3,0.8,0.375,0.0,0.0,0.3,0.391,0.375,0.2,0.4,0.636,0.4,0.6,1.0,0.0,0.0,0.2,0.1,0.8,1991-92,0.41,0.04,0,26,0
Randy Wittman,IND,24.0,4.8,0.3,0.8,0.421,0.0,,0.3,0.421,0.421,0.0,0.1,0.5,0.0,0.3,0.4,0.5,0.1,0.0,0.1,0.7,1991-92,0.41,0.04,0,20,1
Chuck Nevitt,CHI,4.0,2.3,0.3,0.8,0.333,0.0,,0.3,0.333,0.333,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.8,0.5,1991-92,0.31,-0.05,0,5,1
Steve Bardo,SAS,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991-92,,1.0,0,15,1
Dan Godfread,HOU,1.0,2.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-92,,0.0,0,18,0
Cedric Hunter,CHH,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-92,,0.0,0,24,0
Mike Smrek,GSW,2.0,1.5,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1991-92,,0.25,0,9,1
Billy Thompson,GSW,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-92,,0.0,0,9,1
League Average,,,,,,0.472,,0.331,,0.486,0.487,,,0.759,,,,,,,,,1991-92,,,0,-1,0
