Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
KZ Okpala,MIA,5.0,5.2,0.6,1.0,0.6,0.0,0.0,0.6,0.75,0.6,0.2,0.4,0.5,0.2,0.8,1.0,0.2,0.4,0.2,0.2,1.4,2019-20,0.6,0.48
Justin Robinson,WAS,9.0,5.4,0.6,1.3,0.417,0.3,0.6,0.2,0.286,0.542,0.0,0.0,,0.1,0.4,0.6,0.8,0.0,0.1,0.3,1.4,2019-20,0.54,0.21
Nigel Williams-Goss,UTA,10.0,5.0,0.5,1.6,0.313,0.2,0.286,0.3,0.333,0.375,0.2,0.2,1.0,0.2,0.4,0.6,0.6,0.3,0.1,0.3,1.4,2019-20,0.41,0.16
Tyson Chandler,HOU,26.0,8.4,0.5,0.7,0.778,0.0,,0.5,0.778,0.778,0.2,0.5,0.462,1.0,1.6,2.5,0.2,0.2,0.3,0.3,1.3,2019-20,0.71,0.14
Kyle Guy,SAC,3.0,3.3,0.7,1.7,0.4,0.0,0.0,0.7,1.0,0.4,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.3,2019-20,0.38,0.3
Malcolm Miller,TOR,28.0,5.8,0.4,1.0,0.414,0.3,0.364,0.1,0.571,0.552,0.1,0.3,0.375,0.1,0.5,0.6,0.4,0.2,0.1,0.1,1.3,2019-20,0.57,0.06
Tariq Owens,PHO,3.0,5.0,0.3,1.7,0.2,0.0,0.0,0.3,0.333,0.2,0.7,0.7,1.0,0.7,0.3,1.0,0.0,0.3,0.0,0.0,1.3,2019-20,0.32,0.4
Jordan Bone,DET,10.0,5.3,0.5,2.0,0.25,0.2,0.2,0.3,0.3,0.3,0.0,0.0,,0.0,0.4,0.4,0.8,0.1,0.0,0.2,1.2,2019-20,0.3,0.08
Moses Brown,POR,9.0,3.7,0.4,1.1,0.4,0.0,,0.4,0.4,0.4,0.3,0.9,0.375,0.3,1.2,1.6,0.1,0.1,0.1,0.3,1.2,2019-20,0.4,0.17
Vlatko Čančar,DEN,14.0,3.2,0.4,1.1,0.4,0.1,0.167,0.4,0.556,0.433,0.3,0.3,1.0,0.4,0.4,0.7,0.2,0.1,0.1,0.2,1.2,2019-20,0.49,0.1
Zhaire Smith,PHI,7.0,4.6,0.4,1.6,0.273,0.0,0.0,0.4,0.375,0.273,0.3,0.6,0.5,0.0,0.3,0.3,0.3,0.4,0.0,0.3,1.1,2019-20,0.3,0.04
Jarred Vanderbilt,2TM,11.0,4.2,0.5,0.7,0.625,0.0,0.0,0.5,0.714,0.625,0.2,0.2,1.0,0.3,0.5,0.8,0.2,0.3,0.1,0.6,1.1,2019-20,0.7,0.15
Quinndary Weatherspoon,SAS,11.0,7.1,0.5,1.5,0.294,0.1,0.2,0.4,0.333,0.324,0.1,0.2,0.5,0.1,0.5,0.6,1.0,0.3,0.1,0.5,1.1,2019-20,0.35,0.14
Kyle Alexander,MIA,2.0,6.5,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,0.0,,1.0,0.5,1.5,0.0,0.0,0.0,0.5,1.0,2019-20,0.5,0.75
Brian Bowen,IND,6.0,5.2,0.5,1.7,0.3,0.0,0.0,0.5,0.375,0.3,0.0,0.0,,0.2,1.0,1.2,0.0,0.0,0.2,0.2,1.0,2019-20,0.29,0.17
Corey Brewer,SAC,5.0,6.6,0.4,0.8,0.5,0.0,0.0,0.4,0.667,0.5,0.2,0.6,0.333,0.4,1.2,1.6,0.4,0.8,0.0,0.4,1.0,2019-20,0.47,0.52
Antonius Cleveland,DAL,11.0,4.2,0.4,1.3,0.286,0.0,0.0,0.4,0.364,0.286,0.3,0.5,0.6,0.2,0.5,0.6,0.1,0.1,0.3,0.2,1.0,2019-20,0.33,0.07
Josh Gray,NOP,2.0,11.5,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,2.5,1.0,2019-20,0.5,0.0
Tyler Zeller,SAS,2.0,2.0,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,1.5,0.5,2.0,0.0,0.0,0.0,0.0,1.0,2019-20,0.25,0.75
Amile Jefferson,ORL,18.0,4.1,0.3,0.8,0.357,0.0,,0.3,0.357,0.357,0.3,0.8,0.357,0.6,0.7,1.3,0.2,0.1,0.2,0.2,0.8,2019-20,0.35,0.08
Daryl Macon,MIA,4.0,3.5,0.3,0.8,0.333,0.3,0.5,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.8,2019-20,0.5,0.03
Jared Harper,PHO,3.0,2.7,0.3,1.3,0.25,0.0,0.0,0.3,0.5,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2019-20,0.27,-0.1
Joe Chealey,CHO,4.0,8.3,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3,1.0,0.0,0.5,0.5,2019-20,0.12,-0.12
Matt Mooney,CLE,4.0,4.8,0.3,1.0,0.25,0.0,0.0,0.3,0.5,0.25,0.0,0.0,,0.0,0.8,0.8,0.3,0.5,0.3,0.0,0.5,2019-20,0.25,0.42
Henry Ellenson,BRK,5.0,3.0,0.2,1.4,0.143,0.0,0.0,0.2,0.333,0.143,0.0,0.0,,0.4,0.8,1.2,0.2,0.0,0.0,0.0,0.4,2019-20,0.14,0.12
Marques Bolden,CLE,1.0,3.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2019-20,,3.0
William Howard,HOU,2.0,6.5,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,2019-20,0.0,-0.5
Stanton Kidd,UTA,4.0,3.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.0,2019-20,0.0,-0.05
J.P. Macura,CLE,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,0.0
Isaiah Roby,OKC,3.0,3.7,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,2019-20,0.0,0.03
League Average,,,,,,0.46,,0.358,,0.524,0.529,,,0.773,,,,,,,,,2019-20,,
