Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
William Bedford,SAS,16.0,4.1,0.6,1.7,0.333,0.1,1.0,0.5,0.308,0.352,0.4,0.8,0.5,0.1,0.6,0.6,0.0,0.0,0.1,0.1,1.6,1992-93,0,0.39,0.04
Jay Guidinger,CLE,32.0,6.7,0.6,1.7,0.345,0.0,,0.6,0.345,0.345,0.4,0.8,0.52,0.8,1.2,2.0,0.5,0.3,0.3,0.3,1.6,1992-93,0,0.39,0.09
Dan O'Sullivan,2TM,6.0,2.8,0.5,0.8,0.6,0.0,,0.5,0.6,0.6,0.5,0.7,0.75,0.3,0.7,1.0,0.2,0.2,0.0,0.0,1.5,1992-93,0,0.68,0.4
Greg Kite,ORL,64.0,10.0,0.6,1.3,0.452,0.0,0.0,0.6,0.458,0.452,0.2,0.4,0.542,1.0,2.0,3.0,0.2,0.2,0.2,0.5,1.4,1992-93,0,0.47,0.06
Dwayne Schintzius,NJN,5.0,7.0,0.4,1.4,0.286,0.0,,0.4,0.286,0.286,0.6,0.6,1.0,0.4,1.2,1.6,0.4,0.4,0.4,0.0,1.4,1992-93,0,0.42,0.64
Lorenzo Williams,3TM,27.0,6.6,0.6,1.3,0.472,0.0,,0.6,0.472,0.472,0.1,0.3,0.286,0.6,1.4,2.0,0.2,0.2,0.6,0.3,1.3,1992-93,0,0.45,0.11
Lorenzo Williams,CHH,2.0,9.0,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,1.5,3.0,4.5,0.0,0.0,1.0,1.0,1.0,1992-93,0,0.33,2.25
Lorenzo Williams,ORL,3.0,3.3,0.0,0.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.7,0.0,0.3,0.3,0.0,0.0,1992-93,0,0.0,0.2
Lorenzo Williams,BOS,22.0,6.9,0.7,1.4,0.516,0.0,,0.7,0.516,0.516,0.1,0.3,0.286,0.6,1.4,2.0,0.2,0.2,0.6,0.3,1.5,1992-93,0,0.49,0.15
Eric Anderson,NYK,16.0,2.8,0.3,1.1,0.278,0.0,,0.3,0.278,0.278,0.7,0.8,0.846,0.4,0.5,0.9,0.2,0.2,0.1,0.3,1.3,1992-93,0,0.45,0.09
Alex Blackwell,LAL,27.0,4.0,0.5,1.6,0.333,0.0,0.0,0.5,0.359,0.333,0.2,0.3,0.75,0.4,0.5,0.9,0.3,0.1,0.1,0.2,1.3,1992-93,0,0.38,0.05
Charles Jones,WSB,67.0,18.0,0.5,0.9,0.524,0.0,0.0,0.5,0.532,0.524,0.3,0.6,0.579,1.3,2.8,4.1,0.6,0.6,1.1,0.6,1.3,1992-93,0,0.56,0.1
Larry Smith,SAS,66.0,12.6,0.6,1.3,0.437,0.0,,0.6,0.437,0.437,0.1,0.3,0.409,1.6,2.5,4.1,0.4,0.3,0.2,0.6,1.3,1992-93,0,0.45,0.07
Greg Dreiling,IND,43.0,5.6,0.4,1.3,0.328,0.0,0.0,0.4,0.352,0.328,0.2,0.3,0.533,0.6,0.9,1.5,0.2,0.1,0.2,0.2,1.1,1992-93,0,0.38,0.04
Jeff Ruland,DET,11.0,5.0,0.5,1.0,0.455,0.0,,0.5,0.455,0.455,0.2,0.4,0.5,0.8,0.8,1.6,0.2,0.2,0.0,0.5,1.1,1992-93,0,0.47,0.17
Jo Jo English,CHI,6.0,5.2,0.5,1.7,0.3,0.0,0.0,0.5,0.429,0.3,0.0,0.3,0.0,0.3,0.7,1.0,0.2,0.5,0.3,0.7,1.0,1992-93,0,0.27,0.13
Dave Hoppen,NJN,2.0,5.0,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.5,2.0,0.0,0.0,0.0,0.0,1.0,1992-93,0,0.53,1.0
Doug Lee,NJN,5.0,6.6,0.4,1.4,0.286,0.2,0.333,0.2,0.25,0.357,0.0,0.0,,0.0,0.4,0.4,1.0,0.0,0.2,0.6,1.0,1992-93,0,0.36,0.2
Reggie Smith,POR,23.0,3.0,0.4,1.2,0.37,0.0,0.0,0.4,0.385,0.37,0.1,0.6,0.214,0.7,0.3,0.9,0.0,0.2,0.0,0.2,1.0,1992-93,0,0.34,0.03
Barry Stevens,GSW,2.0,3.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1992-93,0,0.5,0.75
Tree Rollins,HOU,42.0,5.9,0.3,1.0,0.268,0.0,0.0,0.3,0.282,0.268,0.2,0.3,0.75,0.3,1.1,1.4,0.2,0.1,0.4,0.2,0.7,1992-93,0,0.31,0.04
Duane Washington,LAC,4.0,7.0,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.3,0.3,0.0,0.5,0.0,1992-93,0,0.0,0.08
League Average,,,,,,0.473,,0.336,,0.489,0.491,,,0.754,,,,,,,,,1992-93,0,,
