Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Reggie Evans,SEA,75.0,17.1,0.9,2.2,0.406,0.0,0.0,0.9,0.414,0.406,1.1,2.0,0.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.9,2003-04,0.47,0.09,0
Jérôme Moïso,TOR,35.0,11.9,1.1,2.4,0.476,0.0,0.0,1.1,0.482,0.476,0.6,1.1,0.579,1.2,2.1,3.2,0.2,0.5,0.3,0.7,2.9,2003-04,0.5,0.13,0
Jamal Sampson,LAL,10.0,13.0,1.1,2.3,0.478,0.0,,1.1,0.478,0.478,0.7,1.2,0.583,2.3,2.9,5.2,0.7,0.2,0.4,0.6,2.9,2003-04,0.51,0.71,0
Chris Whitney,WAS,16.0,11.6,1.1,2.8,0.378,0.5,0.444,0.6,0.333,0.467,0.3,0.3,1.0,0.2,0.8,0.9,0.9,0.4,0.1,0.4,2.9,2003-04,0.49,0.19,0
Travis Best,DAL,61.0,12.5,1.0,2.8,0.372,0.0,0.15,1.0,0.401,0.381,0.7,0.8,0.87,0.3,0.8,1.1,1.8,0.5,0.1,0.5,2.8,2003-04,0.44,0.06,0
Torraye Braggs,2TM,15.0,10.3,1.1,2.2,0.485,0.0,,1.1,0.485,0.485,0.5,0.8,0.667,1.2,1.4,2.6,0.5,0.3,0.1,0.9,2.7,2003-04,0.53,0.26,0
Brandon Armstrong,NJN,56.0,7.8,1.2,3.1,0.371,0.3,0.365,0.8,0.374,0.426,0.0,0.1,0.5,0.2,0.6,0.8,0.3,0.2,0.0,0.4,2.7,2003-04,0.43,0.03,0
Keith McLeod,MIN,33.0,11.8,0.8,2.5,0.329,0.0,0.1,0.8,0.361,0.335,1.0,1.3,0.767,0.2,0.9,1.0,1.8,0.5,0.0,0.9,2.7,2003-04,0.44,0.09,0
Nikoloz Tskitishvili,DEN,39.0,7.9,1.0,3.1,0.328,0.1,0.273,0.9,0.333,0.34,0.6,0.7,0.793,0.6,1.0,1.6,0.3,0.2,0.2,0.4,2.7,2003-04,0.4,0.06,0
Sean Rooks,2TM,55.0,10.8,1.0,2.7,0.358,0.0,0.0,1.0,0.36,0.358,0.6,0.7,0.892,0.4,1.3,1.8,0.5,0.3,0.2,0.4,2.6,2003-04,0.43,0.06,0
Vladimir Stepania,POR,42.0,10.8,1.0,2.5,0.417,0.0,,1.0,0.417,0.417,0.5,0.9,0.611,1.2,1.8,3.0,0.5,0.3,0.4,0.5,2.6,2003-04,0.45,0.1,0
Jamison Brewer,IND,13.0,12.3,1.0,2.7,0.371,0.4,0.357,0.6,0.381,0.443,0.1,0.5,0.167,0.2,0.7,0.8,1.3,0.5,0.0,0.8,2.5,2003-04,0.43,0.17,0
Paul Grant,UTA,10.0,9.8,1.1,2.3,0.478,0.0,,1.1,0.478,0.478,0.3,0.8,0.375,0.7,1.0,1.7,0.3,0.1,0.1,0.7,2.5,2003-04,0.47,0.23,0
Mark Jackson,HOU,42.0,13.7,0.8,2.4,0.34,0.2,0.171,0.6,0.458,0.375,0.7,0.9,0.718,0.2,1.4,1.7,2.8,0.4,0.0,1.3,2.5,2003-04,0.45,0.1,0
Oliver Miller,MIN,48.0,10.5,1.1,2.1,0.53,0.0,0.0,1.1,0.535,0.53,0.3,0.5,0.652,1.0,1.8,2.7,0.8,0.4,0.5,0.7,2.5,2003-04,0.54,0.1,0
Tamar Slay,NJN,22.0,7.5,1.0,2.7,0.35,0.2,0.333,0.8,0.354,0.383,0.3,0.6,0.5,0.5,0.7,1.1,0.6,0.3,0.0,0.5,2.4,2003-04,0.4,0.09,0
Luke Walton,LAL,72.0,10.1,0.9,2.1,0.425,0.2,0.333,0.7,0.456,0.467,0.4,0.6,0.705,0.5,1.2,1.8,1.6,0.4,0.1,0.6,2.4,2003-04,0.51,0.06,0
Kaniel Dickens,POR,3.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.3,0.7,0.5,0.7,0.0,0.7,0.0,0.0,0.0,0.3,2.3,2003-04,0.88,0.77,0
DeSagana Diop,CLE,56.0,13.0,1.0,2.6,0.388,0.0,,1.0,0.388,0.388,0.2,0.4,0.6,1.3,2.3,3.6,0.6,0.5,0.9,0.5,2.3,2003-04,0.41,0.1,0
Eddie Gill,POR,22.0,7.1,0.7,1.6,0.417,0.1,0.375,0.5,0.429,0.458,0.8,0.9,0.85,0.2,0.6,0.8,0.7,0.4,0.0,0.5,2.3,2003-04,0.58,0.12,0
Jeff Trepagnier,DEN,11.0,8.7,0.9,3.5,0.263,0.2,0.5,0.7,0.235,0.289,0.3,0.5,0.5,0.5,0.8,1.4,0.4,0.3,0.0,0.5,2.3,2003-04,0.31,0.1,0
Dan Langhi,2TM,6.0,6.2,0.8,2.3,0.357,0.2,0.5,0.7,0.333,0.393,0.3,0.3,1.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,2.2,2003-04,0.45,0.18,0
Dan Dickau,2TM,43.0,6.8,0.9,2.3,0.378,0.2,0.333,0.6,0.397,0.429,0.3,0.3,0.786,0.2,0.4,0.6,0.9,0.4,0.0,0.6,2.2,2003-04,0.45,0.05,0
Bruno Šundov,2TM,5.0,6.6,0.8,2.0,0.4,0.0,,0.8,0.4,0.4,0.6,1.2,0.5,0.4,1.6,2.0,0.2,0.0,0.0,0.6,2.2,2003-04,0.44,0.4,0
Jumaine Jones,BOS,42.0,8.9,0.8,2.3,0.344,0.3,0.295,0.5,0.385,0.411,0.3,0.5,0.609,0.6,1.0,1.6,0.3,0.3,0.2,0.5,2.2,2003-04,0.44,0.06,0
Kendrick Perkins,BOS,10.0,3.5,0.8,1.5,0.533,0.0,,0.8,0.533,0.533,0.6,0.9,0.667,0.5,0.9,1.4,0.3,0.0,0.2,0.5,2.2,2003-04,0.58,0.26,0
Michael Ruffin,UTA,41.0,17.9,0.9,2.9,0.325,0.0,,0.9,0.325,0.325,0.4,0.9,0.421,1.9,3.1,5.0,1.0,0.5,0.5,1.0,2.2,2003-04,0.33,0.14,0
Theron Smith,MEM,20.0,8.9,0.8,2.2,0.372,0.3,0.5,0.5,0.323,0.442,0.3,0.4,0.75,0.7,1.4,2.1,0.4,0.3,0.3,0.7,2.2,2003-04,0.46,0.16,0
Britton Johnsen,ORL,20.0,14.5,0.9,3.0,0.288,0.1,0.083,0.8,0.34,0.297,0.4,0.8,0.438,0.8,1.5,2.3,0.6,0.4,0.1,0.7,2.1,2003-04,0.31,0.12,0
Jabari Smith,SAC,31.0,5.4,0.8,2.3,0.371,0.0,0.0,0.8,0.388,0.371,0.4,0.6,0.6,0.4,0.6,1.0,0.4,0.1,0.2,0.2,2.1,2003-04,0.41,0.06,0
Tierre Brown,NOH,3.0,5.7,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,0.7,1.3,0.5,0.0,0.3,0.3,0.7,0.0,0.0,2.3,2.0,2003-04,0.53,-0.17,0
Keon Clark,UTA,2.0,13.5,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,0.0,0.0,,0.5,3.0,3.5,0.5,0.5,0.0,0.0,2.0,2003-04,0.33,2.25,0
Hiram Fuller,ATL,4.0,10.8,0.8,2.0,0.375,0.0,,0.8,0.375,0.375,0.5,1.5,0.333,1.0,1.8,2.8,0.5,0.0,0.3,1.0,2.0,2003-04,0.38,0.6,0
Randy Livingston,LAC,4.0,12.0,0.5,2.5,0.2,0.0,0.0,0.5,0.286,0.2,1.0,1.5,0.667,0.5,1.3,1.8,1.0,0.5,0.0,1.0,2.0,2003-04,0.32,0.45,0
Leon Smith,SEA,1.0,4.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2003-04,0.5,3.0,0
Ime Udoka,LAL,4.0,7.0,0.8,2.3,0.333,0.0,0.0,0.8,0.375,0.333,0.5,1.0,0.5,0.3,1.0,1.3,0.5,0.5,0.3,0.8,2.0,2003-04,0.36,0.45,0
Gerald Wallace,SAC,37.0,9.1,0.9,2.4,0.36,0.0,0.0,0.9,0.368,0.36,0.3,0.6,0.458,0.9,1.1,2.0,0.5,0.4,0.4,0.2,2.0,2003-04,0.38,0.09,0
Rodney Buford,SAC,22.0,6.4,0.9,2.5,0.339,0.0,0.0,0.9,0.352,0.339,0.1,0.3,0.5,0.3,0.4,0.7,0.3,0.3,0.0,0.2,1.9,2003-04,0.36,0.05,0
Desmond Ferguson,POR,7.0,4.6,0.7,1.7,0.417,0.4,0.375,0.3,0.5,0.542,0.0,0.3,0.0,0.0,0.6,0.6,0.1,0.0,0.0,0.1,1.9,2003-04,0.52,0.17,0
Ervin Johnson,MIN,66.0,14.6,0.8,1.6,0.534,0.0,0.0,0.8,0.539,0.534,0.3,0.4,0.607,0.9,2.6,3.5,0.4,0.4,0.7,0.5,1.9,2003-04,0.53,0.08,0
Amal McCaskill,PHI,59.0,10.8,0.8,2.0,0.402,0.0,0.0,0.8,0.405,0.402,0.3,0.5,0.704,0.8,1.4,2.3,0.3,0.2,0.3,0.4,1.9,2003-04,0.43,0.05,0
Robert Pack,NJN,26.0,8.5,0.8,2.0,0.423,0.0,,0.8,0.423,0.423,0.2,0.2,0.833,0.2,0.5,0.7,1.0,0.5,0.0,0.6,1.9,2003-04,0.45,0.09,0
Mike Wilks,HOU,26.0,5.6,0.7,1.4,0.472,0.2,0.6,0.4,0.423,0.556,0.4,0.5,0.833,0.1,0.5,0.6,0.7,0.1,0.0,0.3,1.9,2003-04,0.59,0.08,0
Troy Bell,MEM,6.0,5.7,0.7,3.0,0.222,0.0,0.0,0.7,0.286,0.222,0.5,0.5,1.0,0.5,0.2,0.7,0.7,0.2,0.0,1.0,1.8,2003-04,0.28,0.02,0
Reece Gaines,ORL,38.0,9.6,0.7,2.3,0.291,0.1,0.3,0.6,0.289,0.308,0.4,0.7,0.64,0.2,0.8,1.0,1.1,0.3,0.1,0.5,1.8,2003-04,0.35,0.05,0
Darvin Ham,DET,54.0,9.0,0.7,1.4,0.493,0.0,0.5,0.7,0.493,0.5,0.4,0.6,0.6,0.9,0.9,1.7,0.3,0.2,0.1,0.6,1.8,2003-04,0.54,0.05,0
Tyrone Hill,MIA,5.0,7.6,0.6,1.0,0.6,0.0,,0.6,0.6,0.6,0.6,0.8,0.75,1.0,0.6,1.6,0.0,0.0,0.2,0.4,1.8,2003-04,0.67,0.52,0
Dahntay Jones,MEM,20.0,7.7,0.8,2.7,0.283,0.1,0.25,0.7,0.286,0.292,0.3,0.6,0.455,0.4,0.8,1.2,0.6,0.3,0.3,0.6,1.8,2003-04,0.3,0.07,0
Alton Ford,HOU,9.0,4.6,0.7,1.2,0.545,0.0,,0.7,0.545,0.545,0.3,0.7,0.5,0.3,0.9,1.2,0.3,0.0,0.1,0.3,1.7,2003-04,0.56,0.23,0
Scot Pollard,IND,61.0,11.1,0.8,1.9,0.412,0.0,,0.8,0.412,0.412,0.2,0.3,0.571,1.1,1.6,2.7,0.2,0.4,0.4,0.4,1.7,2003-04,0.42,0.06,0
Primož Brezec,IND,18.0,4.0,0.7,1.4,0.462,0.0,,0.7,0.462,0.462,0.2,0.3,0.667,0.3,0.6,0.8,0.2,0.0,0.2,0.3,1.6,2003-04,0.52,0.09,0
Anthony Goldwire,2TM,11.0,7.7,0.6,2.0,0.318,0.2,0.25,0.5,0.357,0.364,0.1,0.1,1.0,0.1,0.5,0.6,1.0,0.5,0.0,0.3,1.5,2003-04,0.37,0.17,0
Alex Garcia,SAS,2.0,6.5,0.5,3.5,0.143,0.0,,0.5,0.143,0.143,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5,2003-04,0.19,-0.75,0
Kirk Penney,MIA,2.0,9.0,0.5,3.0,0.167,0.5,0.333,0.0,0.0,0.25,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,1.5,1.5,2003-04,0.25,-0.5,0
Darko Miličić,DET,34.0,4.7,0.5,1.9,0.262,0.0,0.0,0.5,0.266,0.262,0.4,0.7,0.583,0.3,0.9,1.3,0.2,0.2,0.4,0.4,1.4,2003-04,0.32,0.04,0
Bimbo Coles,MIA,22.0,7.7,0.5,1.5,0.353,0.0,,0.5,0.353,0.353,0.2,0.3,0.667,0.1,0.4,0.5,0.7,0.1,0.0,0.4,1.3,2003-04,0.4,0.05,0
Josh Davis,ATL,4.0,5.8,0.5,1.3,0.4,0.0,0.0,0.5,0.667,0.4,0.3,0.3,1.0,0.3,1.0,1.3,0.0,0.0,0.0,0.5,1.3,2003-04,0.45,0.32,0
Charles Oakley,HOU,7.0,3.6,0.3,0.9,0.333,0.0,,0.3,0.333,0.333,0.7,0.9,0.833,0.0,0.7,0.7,0.3,0.0,0.0,0.1,1.3,2003-04,0.5,0.2,0
Matt Carroll,2TM,16.0,4.4,0.4,1.0,0.438,0.1,0.333,0.4,0.462,0.469,0.3,0.4,0.667,0.1,0.3,0.4,0.1,0.1,0.0,0.4,1.2,2003-04,0.51,0.04,0
Tremaine Fowlkes,DET,36.0,7.3,0.4,1.3,0.313,0.0,0.125,0.4,0.35,0.323,0.4,0.5,0.722,0.5,1.0,1.5,0.4,0.3,0.1,0.3,1.2,2003-04,0.39,0.06,0
James Jones,IND,6.0,4.3,0.3,1.5,0.222,0.2,0.25,0.2,0.2,0.278,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.2,0.0,0.0,1.2,2003-04,0.37,0.08,0
Mengke Bateer,TOR,7.0,5.7,0.6,1.0,0.571,0.0,,0.6,0.571,0.571,0.0,0.0,,0.7,0.4,1.1,0.1,0.1,0.0,0.3,1.1,2003-04,0.55,0.24,0
Quincy Lewis,MIN,14.0,4.6,0.5,1.4,0.35,0.1,0.4,0.4,0.333,0.4,0.0,0.0,,0.1,0.4,0.5,0.1,0.1,0.1,0.2,1.1,2003-04,0.39,0.06,0
Tracy Murray,POR,7.0,5.0,0.4,1.7,0.25,0.3,0.4,0.1,0.143,0.333,0.0,0.1,0.0,0.4,0.3,0.7,0.1,0.1,0.0,0.3,1.1,2003-04,0.32,0.04,0
Robert Archibald,3TM,32.0,8.0,0.3,1.0,0.273,0.0,,0.3,0.273,0.273,0.4,1.0,0.452,0.7,1.0,1.6,0.4,0.4,0.1,0.3,1.0,2003-04,0.35,0.06,0
Robert Archibald,PHO,1.0,6.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2003-04,0.27,0.0,0
Robert Archibald,ORL,1.0,4.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2003-04,0.35,1.0,0
Robert Archibald,TOR,30.0,8.2,0.3,1.0,0.267,0.0,,0.3,0.267,0.267,0.4,0.9,0.481,0.7,1.0,1.7,0.4,0.4,0.1,0.3,1.0,2003-04,0.36,0.07,0
Jerome Beasley,MIA,2.0,2.5,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2003-04,0.33,0.25,0
Damone Brown,NJN,3.0,5.7,0.3,3.3,0.1,0.0,,0.3,0.1,0.1,0.3,0.7,0.5,1.0,0.7,1.7,0.0,0.7,0.0,0.3,1.0,2003-04,0.14,-0.1,0
Pat Garrity,ORL,2.0,11.0,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2003-04,0.33,0.25,0
Ryan Humphrey,MEM,2.0,5.5,0.5,2.0,0.25,0.0,0.0,0.5,0.333,0.25,0.0,0.0,,1.0,0.5,1.5,0.5,0.5,0.0,1.0,1.0,2003-04,0.25,0.5,0
Rusty LaRue,GSW,4.0,5.5,0.3,0.8,0.333,0.3,1.0,0.0,0.0,0.5,0.3,0.5,0.5,0.0,0.8,0.8,0.5,0.5,0.0,1.0,1.0,2003-04,0.49,0.27,0
Travis Outlaw,POR,8.0,2.4,0.4,0.9,0.429,0.0,,0.4,0.429,0.429,0.3,0.5,0.5,0.3,0.3,0.5,0.1,0.1,0.0,0.1,1.0,2003-04,0.45,0.11,0
Cherokee Parks,GSW,12.0,5.3,0.3,0.8,0.4,0.0,,0.3,0.4,0.4,0.3,0.5,0.667,0.3,0.5,0.8,0.1,0.0,0.3,0.2,1.0,2003-04,0.49,0.11,0
Michael Bradley,2TM,16.0,6.1,0.4,0.9,0.467,0.0,,0.4,0.467,0.467,0.1,0.1,0.5,0.4,1.1,1.4,0.1,0.2,0.0,0.4,0.9,2003-04,0.48,0.11,0
Ryan Bowen,DEN,52.0,7.5,0.3,1.0,0.34,0.0,,0.3,0.34,0.34,0.2,0.2,0.833,0.8,0.9,1.7,0.3,0.3,0.3,0.1,0.9,2003-04,0.41,0.05,0
Omar Cook,POR,17.0,8.2,0.4,1.6,0.259,0.0,0.0,0.4,0.269,0.259,0.0,0.0,,0.2,0.2,0.4,1.4,0.6,0.0,0.6,0.8,2003-04,0.25,0.08,0
Bryce Drew,NOH,15.0,5.2,0.3,1.2,0.222,0.1,0.143,0.2,0.273,0.25,0.2,0.2,1.0,0.0,0.4,0.4,0.9,0.3,0.0,0.5,0.8,2003-04,0.31,0.07,0
Ndudi Ebi,MIN,17.0,1.9,0.4,0.8,0.429,0.0,,0.4,0.429,0.429,0.1,0.2,0.25,0.1,0.1,0.2,0.2,0.0,0.2,0.2,0.8,2003-04,0.45,0.04,0
Adrian Griffin,HOU,19.0,7.0,0.3,0.9,0.278,0.1,0.5,0.2,0.25,0.306,0.0,0.2,0.0,0.1,0.9,1.0,0.5,0.4,0.1,0.2,0.6,2003-04,0.3,0.08,0
Michael Stewart,2TM,25.0,5.9,0.2,0.5,0.417,0.0,,0.2,0.417,0.417,0.1,0.2,0.75,0.3,0.8,1.2,0.0,0.1,0.4,0.1,0.5,2003-04,0.43,0.07,0
Mark Pope,DEN,4.0,5.0,0.3,0.5,0.5,0.0,,0.3,0.5,0.5,0.0,0.3,0.0,0.0,0.8,0.8,0.0,0.3,0.0,0.8,0.5,2003-04,0.4,0.08,0
Ruben Boumtje-Boumtje,POR,9.0,2.9,0.1,0.6,0.2,0.0,,0.1,0.2,0.2,0.2,0.2,1.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.4,2003-04,0.29,0.02,0
Hubert Davis,2TM,17.0,4.6,0.1,0.6,0.091,0.0,0.0,0.1,0.1,0.091,0.1,0.1,1.0,0.1,0.4,0.5,0.2,0.1,0.0,0.2,0.2,2003-04,0.16,0.02,0
Cezary Trybański,2TM,7.0,2.1,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.1,0.1,0.0,0.1,0.1,0.3,0.1,2003-04,0.07,-0.1,0
Popeye Jones,GSW,5.0,2.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2003-04,0.0,-0.04,0
Jelani McCoy,CLE,2.0,6.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.5,1.5,2.0,0.0,0.0,0.0,0.5,0.0,2003-04,,0.75,0
Olden Polynice,LAC,2.0,6.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.5,0.5,1.0,0.5,0.5,0.0,2.0,0.0,2003-04,,0.0,0
Slavko Vraneš,POR,1.0,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-04,0.0,-1.0,0
League Average,,,,,,0.439,,0.347,,0.46,0.471,,,0.752,,,,,,,,,2003-04,,,0
