Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Kendall Brown,IND,6.0,6.7,0.7,1.2,0.571,0.0,0.0,0.7,0.667,0.571,0.2,0.3,0.5,0.3,0.7,1.0,0.5,0.7,0.0,0.3,1.5,2022-23,0.56,0.47
Matthew Dellavedova,SAC,32.0,6.7,0.5,1.6,0.34,0.3,0.333,0.3,0.348,0.43,0.1,0.2,0.571,0.0,0.4,0.4,1.3,0.2,0.0,0.3,1.5,2022-23,0.44,0.06
Keon Ellis,SAC,16.0,4.4,0.4,1.0,0.438,0.4,0.5,0.1,0.25,0.625,0.3,0.4,0.571,0.3,0.3,0.5,0.4,0.3,0.1,0.1,1.5,2022-23,0.64,0.12
Mfiondu Kabengele,BOS,4.0,9.0,0.5,1.8,0.286,0.0,0.0,0.5,0.5,0.286,0.5,0.5,1.0,1.3,1.3,2.5,0.0,0.5,0.0,0.3,1.5,2022-23,0.37,0.73
Jordan Schakel,WAS,2.0,3.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,2022-23,0.75,1.0
Isaiah Todd,WAS,6.0,10.2,0.5,3.2,0.158,0.2,0.1,0.3,0.222,0.184,0.3,0.3,1.0,0.3,1.7,2.0,0.7,0.2,0.0,0.3,1.5,2022-23,0.23,0.23
Thanasis Antetokounmpo,MIL,37.0,5.6,0.5,1.2,0.435,0.0,0.0,0.5,0.526,0.435,0.3,0.6,0.5,0.4,0.8,1.2,0.4,0.1,0.1,0.3,1.4,2022-23,0.48,0.05
PJ Dozier,SAC,16.0,4.9,0.6,2.1,0.303,0.1,0.125,0.5,0.471,0.333,0.0,0.0,,0.1,0.8,0.9,0.6,0.4,0.1,0.3,1.4,2022-23,0.33,0.1
Wendell Moore Jr.,MIN,29.0,5.3,0.6,1.5,0.419,0.1,0.118,0.6,0.615,0.442,0.1,0.2,0.8,0.1,0.5,0.6,0.6,0.3,0.2,0.3,1.4,2022-23,0.44,0.06
Ryan Arcidiacono,2TM,20.0,8.6,0.5,1.9,0.243,0.4,0.348,0.1,0.071,0.351,0.0,0.0,,0.0,0.8,0.8,1.2,0.3,0.0,0.4,1.3,2022-23,0.34,0.09
Facundo Campazzo,DAL,8.0,6.5,0.4,1.6,0.231,0.4,0.273,0.0,0.0,0.346,0.1,0.3,0.5,0.0,0.3,0.3,1.1,0.8,0.0,0.4,1.3,2022-23,0.38,0.21
Braxton Key,DET,3.0,3.0,0.3,0.3,1.0,0.0,,0.3,1.0,1.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.3,2022-23,1.07,0.53
Tyrese Martin,ATL,16.0,4.1,0.6,1.4,0.391,0.1,0.143,0.5,0.5,0.413,0.1,0.1,1.0,0.3,0.4,0.8,0.1,0.1,0.0,0.1,1.3,2022-23,0.45,0.09
KZ Okpala,SAC,35.0,7.1,0.5,1.1,0.421,0.2,0.333,0.3,0.529,0.513,0.2,0.2,0.875,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.3,2022-23,0.55,0.07
Cole Swider,LAL,7.0,5.9,0.4,1.3,0.333,0.4,0.375,0.0,0.0,0.5,0.0,0.0,,0.1,0.9,1.0,0.6,0.0,0.0,0.0,1.3,2022-23,0.5,0.29
Vit Krejci,ATL,29.0,5.7,0.5,1.3,0.405,0.2,0.238,0.3,0.625,0.473,0.0,0.1,0.5,0.2,0.7,0.9,0.6,0.2,0.0,0.2,1.2,2022-23,0.45,0.06
Jack White,DEN,17.0,3.9,0.5,1.1,0.421,0.2,0.333,0.3,0.5,0.5,0.1,0.2,0.667,0.4,0.6,1.0,0.2,0.2,0.1,0.1,1.2,2022-23,0.51,0.11
Noah Vonleh,BOS,23.0,7.4,0.5,1.0,0.458,0.0,0.25,0.4,0.5,0.479,0.1,0.1,1.0,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.1,2022-23,0.53,0.13
Malcolm Hill,CHI,5.0,1.8,0.4,0.8,0.5,0.2,0.333,0.2,1.0,0.625,0.0,0.0,,0.0,0.6,0.6,0.0,0.0,0.0,0.0,1.0,2022-23,0.62,0.24
Trevor Keels,NYK,3.0,2.7,0.3,1.3,0.25,0.3,0.25,0.0,,0.375,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,1.0,2022-23,0.38,0.23
Chima Moneke,SAC,2.0,4.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2022-23,0.35,0.0
Kobi Simmons,CHO,5.0,5.6,0.2,1.2,0.167,0.2,0.2,0.0,0.0,0.25,0.4,0.4,1.0,0.2,0.6,0.8,1.0,0.0,0.4,0.2,1.0,2022-23,0.36,0.4
Joe Wieskamp,TOR,9.0,5.6,0.3,1.6,0.214,0.3,0.25,0.0,0.0,0.321,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.0,0.1,1.0,2022-23,0.31,0.03
Justin Jackson,BOS,23.0,4.7,0.3,1.2,0.259,0.2,0.25,0.1,0.286,0.352,0.0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.9,2022-23,0.36,0.06
Marko Simonovic,CHI,7.0,2.9,0.3,1.0,0.286,0.1,0.25,0.1,0.333,0.357,0.1,0.3,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.9,2022-23,0.4,0.04
Dereon Seabron,NOP,5.0,2.4,0.4,1.0,0.4,0.0,,0.4,0.4,0.4,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.8,2022-23,0.4,0.08
Vernon Carey Jr.,WAS,11.0,2.5,0.2,0.7,0.25,0.0,,0.2,0.25,0.25,0.2,0.2,1.0,0.3,0.7,1.0,0.3,0.2,0.2,0.2,0.5,2022-23,0.32,0.14
Devon Dotson,WAS,6.0,8.8,0.2,1.7,0.1,0.2,0.25,0.0,0.0,0.15,0.0,0.0,,1.0,0.7,1.7,1.3,0.8,0.0,0.5,0.5,2022-23,0.15,0.38
Leandro Bolmaro,UTA,14.0,4.9,0.2,1.4,0.15,0.0,0.0,0.2,0.188,0.15,0.0,0.0,,0.3,0.2,0.5,0.5,0.2,0.1,0.5,0.4,2022-23,0.14,0.0
Sterling Brown,LAL,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,1.3,2.0,0.5,0.8,0.0,0.0,0.0,2022-23,0.0,0.57
Deonte Burton,SAC,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,0.0,-0.5
Michael Foster Jr.,PHI,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,,0.0
Frank Jackson,UTA,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2022-23,0.0,0.0
Alondes Williams,BRK,1.0,5.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2022-23,,-1.0
League Average,,,,,,0.475,,0.361,,0.548,0.545,,,0.782,,,,,,,,,2022-23,,
